,data,next_cursor,limit,count
280,"{'condition_id': '0xf22e70d21dcb4cde82689e36d54929eb71226233f1629416d992c1ff11267cba', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '86563161976475054251889537722362846738940180347141989043067370204144535195437', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '20522073860070126336396818810923160662387896509811405648628875727716065872096', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
281,"{'condition_id': '0x265fb70abf8aba53a23bceb551a5701e189f284505e0e5671c3b4ddf71651a34', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '65338228178852199823754371247740656522799499632123919414222267674862620974390', 'outcome': 'Grizzlies', 'price': 0, 'winner': False}, {'token_id': '54580696189627020139066910199845324609043481756407247534173709261559520837947', 'outcome': 'Celtics', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
282,"{'condition_id': '0xe97e5c12774c0fe788da618bf97902c922dce02651c2723e9e8703549b40173a', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '17248175504267147961315626389401172451181243451792130369621626438730076342921', 'outcome': 'Warriors', 'price': 0, 'winner': False}, {'token_id': '31329966127716936777141969701580504977052893256409406802397608859925307736226', 'outcome': 'Timberwolves', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
283,"{'condition_id': '0xe7f4fdce2911156a3b5e534d85a209e6a3932751b61a4b7c9feb07b57ca3ade5', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '92173133480183276343568124396098201677510217325974141271090482130444773311445', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '20443511009953999981494970591160766859384343079212681936933721263570083721378', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
284,"{'condition_id': '0x8d03ffacb39e355413dfbed8c8888a28a26f2305f04edfde521d95fa9bd3cc2d', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '46967172738902909641601404906246691839081964942588780959343564654102695926147', 'outcome': 'Timberwolves', 'price': 0.0002, 'winner': False}, {'token_id': '11357436618126631667921773724292180758888259272485223378839947729932376663962', 'outcome': 'Nuggets', 'price': 0.9998, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
285,"{'condition_id': '0x4f48d4b9ae5a53224cfd48c1b566648c7e4621161db15f0270e553467e34f17c', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '18000258843307800682104596367852288040192823446710235325931975831434259104709', 'outcome': '76ers', 'price': 0.4115, 'winner': False}, {'token_id': '20951495573614489280938153147729095062503240518055298379421753685610773520593', 'outcome': 'Knicks', 'price': 0.5885, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
286,"{'condition_id': '0xacfc27ee95d80919e09e7f6e545ea8d009ac3eb99ff28130189460412bffd638', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '22680747681101003433675014695822782889341310921750106887889792811461667492393', 'outcome': 'Rodriguez', 'price': 1, 'winner': True}, {'token_id': '81707713299417820820017745536152968508001123215048527307109708259008826458265', 'outcome': 'Emmett', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
287,"{'condition_id': '', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '', 'outcome': '', 'price': 0, 'winner': False}, {'token_id': '', 'outcome': '', 'price': 0, 'winner': False}], 'active': False, 'closed': False, 'archived': True, 'accepting_orders': False}",NTAw,500,500
288,"{'condition_id': '0xf6c10171a01fc72f50555ebd21a56434be30dd4b7d05f35ea2a0b44930f2102f', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '24206571990462372210107193469674000179074033584241821402376409731444073925638', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '65110203479867631070361810509771597044665938443282920755659199241616768884547', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': False, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
289,"{'condition_id': '0xa9cf5313e10ce87be900934970fdc0a0c26f4ab12671eb1bbed12ba88120f71d', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '28138408415760624400519509867904324806200671314808027842532314150683687796821', 'outcome': 'Yes', 'price': 0.9998, 'winner': False}, {'token_id': '31568614448526992749124020390508562757794266757026035192670036014403613291504', 'outcome': 'No', 'price': 0.0002, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
290,"{'condition_id': '0x15c0504f370a50cfb0524441563096393198b8959d760c0347949e689a655576', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '8324329575596800618842953068948484663467206098101353336934688506350052362726', 'outcome': 'Dodgers', 'price': 0, 'winner': False}, {'token_id': '34448824442889189169835950802419930188273622101954994021783873789349190433330', 'outcome': 'Cardinals', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
291,"{'condition_id': '0xc50c53224dc32d12ea75c45560784dbc55cd350a5aeb3f2c85375bd1cf0079dc', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '28193772404670945468997115627795002829543960790670693434430525752514649502558', 'outcome': 'Bengals', 'price': 0, 'winner': False}, {'token_id': '100536422518726376363601677777046457907176807710747604442110413662772613801237', 'outcome': 'Chiefs', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
292,"{'condition_id': '0x760145896243fbcce0bcd4cc9c7e27fbe970af76378a4dc5d969fb1cffb78787', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '14273147053710122319178671298883072253166349742537141751032180151500293797266', 'outcome': 'Giants', 'price': 0, 'winner': False}, {'token_id': '12230614256529985822727224821591499420272399423656068826488191130488453444488', 'outcome': 'Vikings', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
293,"{'condition_id': '0xbe25fae27c2a6d94a11f5b69ac351dfc05787db892bdcc1f1dc08162d357fe67', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '62848908339383036242910867260194598978422530084459039188661578647919537781916', 'outcome': 'Pacers', 'price': 0, 'winner': False}, {'token_id': '48363485186342040820740503432564332103997766963842604126447923575161640424763', 'outcome': 'Celtics', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
294,"{'condition_id': '0xa14e495586d67eeee273bad2af303c38cdaf8581a0a9c98b33b67c797bd06f75', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '112222773434070367382250115062386391941941551217441584130926593217051322018057', 'outcome': 'Cowboys', 'price': 1, 'winner': False}, {'token_id': '87781282443973460546894566208542639132879774771039241223766928347671533636374', 'outcome': 'Buccaneers', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
295,"{'condition_id': '0x951cc014c30d4d9f18f4738905e44c8613356379da583fb76e08b60855037a03', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '7485789793420109554433747368362501384889372782243986779008355377936022316153', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '12975648701007310340874580615701896522917368669503544169941709453328586016082', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
296,"{'condition_id': '0xd1107321e2debac95ae3ae3e09c8bbce929fdc269ff098a203c749ff5f27f8eb', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '19354132309089985396553722299259971391037966743953543983825886388600915230406', 'outcome': 'Pistons', 'price': 0, 'winner': False}, {'token_id': '8987447627432519655998615608795265891871953568841927867294610368812936090218', 'outcome': 'Raptors', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
297,"{'condition_id': '0xa4cb8fe1d2b5ecec1603c20ddc53a9e6604d1359838dda9e2beb11c72c7b1f4a', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '87540062983216276304717058129038129958322567287721887398416420383417618008418', 'outcome': 'Pelicans', 'price': 0, 'winner': False}, {'token_id': '29593004337845349205612049261555737957973997154480828329875188352542279856963', 'outcome': 'Thunder', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
298,"{'condition_id': '0xd36ce638190eccb2a47b77ed60467a6029c1d47ae8f88ce6d1e1e64f0402db8e', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '6282342527930463618398171202441451900849438444134129531308455661169637581263', 'outcome': 'Yes', 'price': 0.9993, 'winner': False}, {'token_id': '33169896864767899461960983892038825961758973683303636253906971645469365159022', 'outcome': 'No', 'price': 0.0007, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
299,"{'condition_id': '0x22a1c2d38af7ccd09808fd23913e78a865b2d14ca4ae5d94e5c5e6a347d0105b', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '25353342679962363854880215352090389285267650473976980579961913684505048237757', 'outcome': 'Yes', 'price': 0.0012, 'winner': False}, {'token_id': '35856063185699840048311018451773282285385252071754462742071144692335696428412', 'outcome': 'No', 'price': 0.9988, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
300,"{'condition_id': '0x557051063747cbc5b98b058050f98df8e9b1b32d71470c67eaec8fc5541c70bd', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '61574320304197252979129732652432545090714667830003694449642786612458038212887', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '109668347898941040959747559774074132089219986483072933963196106249474972772128', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
301,"{'condition_id': '0xd620c8a06a943d11b0a03946dae0d190d7058e3f7bf5f8c8b275d05a0d25f341', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '23913276169590480164558408901328952634190220885660662790943003284253847255895', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '52412202037467371866192634540831397104876820455410043852363538139933044929472', 'outcome': 'No', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': True}",NTAw,500,500
302,"{'condition_id': '0x1444aa19610940c750a2fb4ac6c26bccbc0080a8b2f93e715b69d443e0cc7b18', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '57497473000369437350798096518722555583048163398825407567074259414631615679672', 'outcome': 'Portugal', 'price': 0, 'winner': False}, {'token_id': '46445877220496307025442939730529345616312175976266245436030960374828619760606', 'outcome': 'Morocco', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
303,"{'condition_id': '0xd37b9ae1a5b5030b6f7e3c3d981abba66eadc898d6c9c42692dc3c45de7d7c91', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '83717573611737782268114384707092617978100370175588710774585301959210907481059', 'outcome': 'Yes', 'price': 1, 'winner': True}, {'token_id': '86054071659244918335282720418741974863527090128465160362470555444844592405424', 'outcome': 'No', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
304,"{'condition_id': '0x9a7209897461d86a93aec03b1f731c338b43ef3a8306f2b8a2b1f295e04f193f', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '88428790652179549254360942452373754154366610521579076074527134990518309232472', 'outcome': 'Vikings', 'price': 0, 'winner': False}, {'token_id': '94215417842996822256303199398506099617778342183703714112595651745723243233606', 'outcome': 'Packers', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
305,"{'condition_id': '0x4e1b83b6aa366723a3ca31c653d42a4ae4c9d5d062ab689eb9ab5d02ad88e2e6', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '75773718063122655830620880758526177094928179450730059391006881020086775944115', 'outcome': 'Jazz', 'price': 0, 'winner': False}, {'token_id': '94328066613794420114839648745031992614640308483204237593652591130364724956788', 'outcome': 'Pacers', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
306,"{'condition_id': '0x768654e0d1131d86905fa275e7c1c3d9e5fe5857c54a8123430223c3d7a0f246', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '17789160188928142642629796043261340913272832169589484174326400621524263431781', 'outcome': 'Nuggets', 'price': 0, 'winner': False}, {'token_id': '7817501495574793352908109634267065236414115714054224607220567928612093867801', 'outcome': 'Hornets', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
307,"{'condition_id': '0x26ee82bee2493a302d21283cb578f7e2fff2dd15743854f53034d12420863b55', 'rewards': {'rates': [{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}], 'min_size': 200, 'max_spread': 1.5}, 'tokens': [{'token_id': '11015470973684177829729219287262166995141465048508201953575582100565462316088', 'outcome': 'Democratic', 'price': 0, 'winner': False}, {'token_id': '65444287174436666395099524416802980027579283433860283898747701594488689243696', 'outcome': 'Republican', 'price': 1, 'winner': True}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
308,"{'condition_id': '0x13af4cfe359902f39d876985196a3f3e60d50185f6c131f06a3285d65684b1b2', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '33670316879653841580804129556306383590119234802655266011677977639980791823138', 'outcome': 'Thunder', 'price': 0, 'winner': False}, {'token_id': '78245231790551034306147562577606659048184078264314638382247397709088469532859', 'outcome': 'Trail Blazers', 'price': 0, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
309,"{'condition_id': '0x8c3971d38dcd1b5c6647251885b021929877b428b540d25528c2b4b2d224c3cc', 'rewards': {'rates': None, 'min_size': 0, 'max_spread': 0}, 'tokens': [{'token_id': '97783139408550714424760011577648344122382616412686060988079312438023527102599', 'outcome': 'Yes', 'price': 0, 'winner': False}, {'token_id': '21931639475810543824766492524200861462800862046047746645009931989548516371506', 'outcome': 'No', 'price': 1, 'winner': False}], 'active': True, 'closed': True, 'archived': False, 'accepting_orders': False}",NTAw,500,500
